,num,name,blog or review,visitor review
2772,19,배곧 뜰애 배곧점,방문자 리뷰,와 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아 요 삼겹살 먹었는데 존 맛탱.
2773,20,배곧 뜰애 배곧점,방문자 리뷰,반찬도 하나 하나 맛있어요. 제 육쌈밥은 여기네요 음식에 진심이 보여요.
2774,21,배곧 뜰애 배곧점,방문자 리뷰,감동이였습니다. 너무 맛나요.
2775,22,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
2776,23,배곧 뜰애 배곧점,방문자 리뷰,5년째 찾아가는 쌈밥집 맛있고 깨끗해요.
2777,24,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2778,25,배곧 뜰애 배곧점,방문자 리뷰,마이쪙.
2779,26,배곧 뜰애 배곧점,방문자 리뷰,굿.
2780,27,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
2781,28,배곧 뜰애 배곧점,방문자 리뷰,굿.
2782,29,배곧 뜰애 배곧점,방문자 리뷰,와 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아 요 삼겹살 먹었는데 존 맛탱.
2783,30,배곧 뜰애 배곧점,방문자 리뷰,반찬도 하나 하나 맛있어요. 제 육쌈밥은 여기네요 음식에 진심이 보여요.
2784,31,배곧 뜰애 배곧점,방문자 리뷰,감동이였습니다. 너무 맛나요.
2785,32,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
2786,33,배곧 뜰애 배곧점,방문자 리뷰,5년째 찾아가는 쌈밥집 맛있고 깨끗해요.
2787,34,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2788,35,배곧 뜰애 배곧점,방문자 리뷰,마이쪙.
2789,36,배곧 뜰애 배곧점,방문자 리뷰,굿.
2790,37,배곧 뜰애 배곧점,방문자 리뷰,좋아요.
2791,38,배곧 뜰애 배곧점,방문자 리뷰,굿.
2792,39,배곧 뜰애 배곧점,방문자 리뷰,와 반찬 하나하나 남기는 거 없이 다 먹을 정도로 깔끔하고 간 세지 않아 요 삼겹살 먹었는데 존 맛탱.
2793,40,배곧 뜰애 배곧점,방문자 리뷰,반찬도 하나 하나 맛있어요. 제 육쌈밥은 여기네요 음식에 진심이 보여요.
2794,41,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요. 맛있게 먹었어요.
2795,42,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요.
2796,43,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2797,44,배곧 뜰애 배곧점,방문자 리뷰,맛집.
2798,45,배곧 뜰애 배곧점,방문자 리뷰,밥 진짜 집 밥 먹고 싶다면 여 기 맛나요.
2799,46,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존 맛탱.
2800,47,배곧 뜰애 배곧점,방문자 리뷰,반찬 가짓수도 많고 쌈 반찬 리필도 풍성하게 주시고 인심 좋은 게 느껴졌어요. 아주 배불리 잘 먹었습니다.
2801,48,배곧 뜰애 배곧점,방문자 리뷰,친절하고 맛있어요.
2802,49,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다.
2803,50,배곧 뜰애 배곧점,방문자 리뷰,쌈밥에 고기 종류만 바꾼 게 메뉴 쌈밥집에는 보통 나물 반찬도 잘 나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 질이 좋지 않음. 벽에 붙은 쌈 종류 설명과는 달리 없는 쌈들도 꽤 됨 고기 추가는 180 그람에 만 몇 천원하는데 그러려면 고기 질을 올리는 게 나쁘진 않지만 또 오진 않을 듯.
2804,51,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요. 맛있게 먹었어요.
2805,52,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요.
2806,53,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2807,54,배곧 뜰애 배곧점,방문자 리뷰,맛집.
2808,55,배곧 뜰애 배곧점,방문자 리뷰,밥 진짜 집 밥 먹고 싶다면 여 기 맛나요.
2809,56,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존 맛탱.
2810,57,배곧 뜰애 배곧점,방문자 리뷰,반찬 가짓수도 많고 쌈 반찬 리필도 풍성하게 주시고 인심 좋은 게 느껴졌어요. 아주 배불리 잘 먹었습니다.
2811,58,배곧 뜰애 배곧점,방문자 리뷰,친절하고 맛있어요.
2812,59,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다.
2813,60,배곧 뜰애 배곧점,방문자 리뷰,쌈밥에 고기 종류만 바꾼 게 메뉴 쌈밥집에는 보통 나물 반찬도 잘 나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 질이 좋지 않음. 벽에 붙은 쌈 종류 설명과는 달리 없는 쌈들도 꽤 됨 고기 추가는 180 그람에 만 몇 천원하는데 그러려면 고기 질을 올리는 게 나쁘진 않지만 또 오진 않을 듯.
2814,61,배곧 뜰애 배곧점,방문자 리뷰,손님이 많아요. 맛있게 먹었어요.
2815,62,배곧 뜰애 배곧점,방문자 리뷰,찬 종류도 많고 맛있어요.
2816,63,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2817,64,배곧 뜰애 배곧점,방문자 리뷰,맛집.
2818,65,배곧 뜰애 배곧점,방문자 리뷰,밥 진짜 집 밥 먹고 싶다면 여 기 맛나요.
2819,66,배곧 뜰애 배곧점,방문자 리뷰,제육볶음 존 맛탱.
2820,67,배곧 뜰애 배곧점,방문자 리뷰,반찬 가짓수도 많고 쌈 반찬 리필도 풍성하게 주시고 인심 좋은 게 느껴졌어요. 아주 배불리 잘 먹었습니다.
2821,68,배곧 뜰애 배곧점,방문자 리뷰,친절하고 맛있어요.
2822,69,배곧 뜰애 배곧점,방문자 리뷰,맛있게 잘 먹었습니다.
2823,70,배곧 뜰애 배곧점,방문자 리뷰,쌈밥에 고기 종류만 바꾼 게 메뉴 쌈밥집에는 보통 나물 반찬도 잘 나오기 마련인데 쌈밥이란 말이 무색하게 손댈 밑반찬이 없음. 고기 양은 그러려니 하는데 얇고 질이 좋지 않음. 벽에 붙은 쌈 종류 설명과는 달리 없는 쌈들도 꽤 됨 고기 추가는 180 그람에 만 몇 천원하는데 그러려면 고기 질을 올리는 게 나쁘진 않지만 또 오진 않을 듯.
2824,71,배곧 뜰애 배곧점,방문자 리뷰,굿.
2825,72,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라고요 매장은 넓은 편이에 요 양파나 마늘 같은 게 있으면 좋을 것 같아 요 사진은 제육정식의 제 육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
2826,73,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2827,74,배곧 뜰애 배곧점,방문자 리뷰,아이 놀이방에 쌈밥도 맛나고 좋네요. 다만 대패 삼겹살이나 불고기 고추가루가 국내산이면 더 좋겠어요.
2828,75,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요.
2829,76,배곧 뜰애 배곧점,방문자 리뷰,
2830,77,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음.
2831,78,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2832,79,배곧 뜰애 배곧점,방문자 리뷰,반찬들도 오삼불고기도 너무너무 맛있어요. 밥 한 공기는 정말 순삭이에 요 신선한 쌈 채소들에 밥이랑 고기 한 점 올려 싸 먹으면 정말 꿀맛이에요. 마지막엔 당 귀향이 샤샥 당분간 제 최애 맛집이 될 것 같아 요 또 올게 요 사장님 번창하세요. 허기진 신랑과 둘이 후 다닥 먹느라 사진은 못 찍었네요.
2833,80,배곧 뜰애 배곧점,방문자 리뷰,별로예요.
2834,81,배곧 뜰애 배곧점,방문자 리뷰,굿.
2835,82,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라고요 매장은 넓은 편이에 요 양파나 마늘 같은 게 있으면 좋을 것 같아 요 사진은 제육정식의 제 육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
2836,83,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2837,84,배곧 뜰애 배곧점,방문자 리뷰,아이 놀이방에 쌈밥도 맛나고 좋네요. 다만 대패 삼겹살이나 불고기 고추가루가 국내산이면 더 좋겠어요.
2838,85,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요.
2839,86,배곧 뜰애 배곧점,방문자 리뷰,
2840,87,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음.
2841,88,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2842,89,배곧 뜰애 배곧점,방문자 리뷰,반찬들도 오삼불고기도 너무너무 맛있어요. 밥 한 공기는 정말 순삭이에 요 신선한 쌈 채소들에 밥이랑 고기 한 점 올려 싸 먹으면 정말 꿀맛이에요. 마지막엔 당 귀향이 샤샥 당분간 제 최애 맛집이 될 것 같아 요 또 올게 요 사장님 번창하세요. 허기진 신랑과 둘이 후 다닥 먹느라 사진은 못 찍었네요.
2843,90,배곧 뜰애 배곧점,방문자 리뷰,별로예요.
2844,91,배곧 뜰애 배곧점,방문자 리뷰,굿.
2845,92,배곧 뜰애 배곧점,방문자 리뷰,평일 11시에 갔는데 금방 손님이 다 차더라고요 매장은 넓은 편이에 요 양파나 마늘 같은 게 있으면 좋을 것 같아 요 사진은 제육정식의 제 육입니다. 매장 내에 손 씻는 곳이 있어서 편했어요.
2846,93,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2847,94,배곧 뜰애 배곧점,방문자 리뷰,아이 놀이방에 쌈밥도 맛나고 좋네요. 다만 대패 삼겹살이나 불고기 고추가루가 국내산이면 더 좋겠어요.
2848,95,배곧 뜰애 배곧점,방문자 리뷰,쌈밥 정식 깔끔해요.
2849,96,배곧 뜰애 배곧점,방문자 리뷰,
2850,97,배곧 뜰애 배곧점,방문자 리뷰,밑반찬도 맛있었음.
2851,98,배곧 뜰애 배곧점,방문자 리뷰,맛있어요.
2852,99,배곧 뜰애 배곧점,방문자 리뷰,반찬들도 오삼불고기도 너무너무 맛있어요. 밥 한 공기는 정말 순삭이에 요 신선한 쌈 채소들에 밥이랑 고기 한 점 올려 싸 먹으면 정말 꿀맛이에요. 마지막엔 당 귀향이 샤샥 당분간 제 최애 맛집이 될 것 같아 요 또 올게 요 사장님 번창하세요. 허기진 신랑과 둘이 후 다닥 먹느라 사진은 못 찍었네요.
2853,100,배곧 뜰애 배곧점,방문자 리뷰,별로예요.
2854,1,배곧 스시노칸도 배곧점,방문자 리뷰,일반 회전초밥집에서는 못 보던 아귀 간 우니 군함도 있고 자외선 살균기가 레일에 있어 신기했어요. 큰 간장 새우장 초밥이 제일 맛있었어요. 내장 비린 맛도 안 나고 냄새도 없고 미끈거리 지도 않고 텁텁한 맛도 없고 제가 딱 좋아하는 맛이라서 많이 먹었어요. 초밥이 나올 때마다 뭐가 레일에 올라가는지 말해줘서 좋았어요. 직원 분들도 친절하시고 눈치 안 보고 먹어서 좋았어요. 레일 위에 초밥 이 조금 적어 보이는데 먹어서 빠지면 다른 초밥 바로 올려주세요 고기 올라간 초밥은 식으.
2855,2,배곧 스시노칸도 배곧점,방문자 리뷰,초등 딸아이가 정말 잘 먹었어요. 참치 스테이크 갈비 초밥 등 먹고 싶은 거는 바로바로 만들어 주셔요 배곧에 회전초 밥집 3개가 있는데 그 중엔 제일 입니다. 일반 초밥집과의 비교는 글이 길어질 거 같아서 이만 하겠습니다.
2856,3,배곧 스시노칸도 배곧점,방문자 리뷰,회전초밥 먹으러 간 만에 갔는데 배곧 스시노칸도 한 접시당 1790원 가격도 착하고 신선하고 종류도 많고 맛있어요. 이벤트로 10 접시 먹으면 1 접시 무료 제공 해서 그것도 좋아요. 또 방문할 게요 맛있게 잘 먹었습니다.
2857,4,배곧 스시노칸도 배곧점,방문자 리뷰,매장도 청결하고 직원 분들도 친절하세요. 초밥도 넘 신선하고 맛있네요. 종류도 다양하고 가격도 착해서 쉼 없이 먹었습니다. 포장 배달도 가능하던데 재방문이든 포장 배달이든 또 먹을 거 같아 요 넘 좋아요.
2858,5,배곧 스시노칸도 배곧점,방문자 리뷰,가성비 좋습니다. 머리 짧으시고 왼쪽 귀걸이에 금목걸이 같은 거 차신 초밥 제조 하시는 분의 서비스가 좀 아쉬웠네요. 처음에 친절하신 홀의 직원 분들의 안내를 받 고 추가 필요한 부분이나 메뉴를 시킬 때 요청해달라고 하셔서 희망하는 초밥을 말씀드렸습니다. 그리고 위에 말씀드린 초밥 제조 하시는 분께서 위에 레일에 이 메뉴가 있는지 먼저 확인하고 주문해달라 는 느낌으로 이 야기 하시는데 여태껏 회전초밥 음식점에서 이런 말씀을 하신 분은 처음 봤습니다. 저는 못 봤는데.
2859,6,배곧 스시노칸도 배곧점,방문자 리뷰,직원들 친절하고 치즈 올라간 초밥이랑 다 맛있어요.
2860,7,배곧 스시노칸도 배곧점,방문자 리뷰,딸아이 생일날 맛있는 초밥으로 저녁 잘 먹었어요.
2861,8,배곧 스시노칸도 배곧점,방문자 리뷰,빨간 접시데워주는데 매번 데워야 하고 전자 레인지로 데워서 딱히 요청하고 싶지도 않음. 가족 단위로 많이 오는 것 같은데 정신 없어서 빨리 먹고감.
2862,9,배곧 스시노칸도 배곧점,방문자 리뷰,배곧 회전초밥집은 여기만 한 곳이 없네요.
2863,10,배곧 스시노칸도 배곧점,방문자 리뷰,맛도 있고 친절하시고 포장까지 돼서 너무 좋아요.
2864,11,배곧 스시노칸도 배곧점,방문자 리뷰,정말 정말 존 맛 탱구리 입니다. 그리구요 완전 친절하십니다. 진짜 맛있게 잘 먹고 대화도 하면서 좋은 시간 보낸 것 같아 요 데이트 코스로도 추천 부모님 과 오셔도 좋을 것 같아 요 센치 커플이 보증합니다.
2865,12,배곧 스시노칸도 배곧점,방문자 리뷰,브레이크 타임 1시간 반전에 방문했는데 종류 거의 없고 계속 주문만 해야 됨. 심지어 롤도 안 되고 서비스도 그닥 재방문 의사 없음.
2866,13,배곧 스시노칸도 배곧점,방문자 리뷰,종류가 더 다양했으면 하는 아쉬움이 있지만 그런대로 들를 만 함.
2867,14,배곧 스시노칸도 배곧점,방문자 리뷰,맛있어요. 특히 치즈 들어간 거.
2868,15,배곧 스시노칸도 배곧점,방문자 리뷰,가성비 정말 좋네요. 새우로 만든 다양한 초밥이 많아요 구 운새우는 특허 받은 거래요 모든 초밥이 1790 원 동일한 가격인 것도 넘 메리트 있어요. 양념이 넘 맛있어 서 굳이 간장 안 찍어 먹었어요. 미니우동이랑 미니메밀소바는 3000원인데 미니 양이 아니에 요 양 많아서 놀랐어요. 초밥 뿐 아니라 튀김종류도 맛있고 마끼도 굿 이에 요 회전 초밥을 이렇게 배 부르게 먹고 오기 오랫만이에 요 추천추천 합니다.
2869,16,배곧 스시노칸도 배곧점,방문자 리뷰,친절하고 맛있어요.
2870,17,배곧 스시노칸도 배곧점,방문자 리뷰,아빠랑 딸이랑 50 접시 클리어 10접시당 1접시는 서비스 가성비 좋은 초밥집 추천해요.
2871,18,배곧 스시노칸도 배곧점,방문자 리뷰,새우 종류 초밥이 많았어요. 저는 흰 살 생선 초밥이 맛있었어요.
2872,19,배곧 스시노칸도 배곧점,방문자 리뷰,굿.
2873,20,배곧 스시노칸도 배곧점,방문자 리뷰,
2874,21,배곧 스시노칸도 배곧점,방문자 리뷰,정말 정말 존 맛 탱구리 입니다. 그리구요 완전 친절하십니다. 진짜 맛있게 잘 먹고 대화도 하면서 좋은 시간 보낸 것 같아 요 데이트 코스로도 추천 부모님 과 오셔도 좋을 것 같아 요 센치 커플이 보증합니다.
2875,22,배곧 스시노칸도 배곧점,방문자 리뷰,브레이크 타임 1시간 반전에 방문했는데 종류 거의 없고 계속 주문만 해야 됨. 심지어 롤도 안 되고 서비스도 그닥 재방문 의사 없음.
2876,23,배곧 스시노칸도 배곧점,방문자 리뷰,종류가 더 다양했으면 하는 아쉬움이 있지만 그런대로 들를 만 함.
2877,24,배곧 스시노칸도 배곧점,방문자 리뷰,맛있어요. 특히 치즈 들어간 거.
2878,25,배곧 스시노칸도 배곧점,방문자 리뷰,가성비 정말 좋네요. 새우로 만든 다양한 초밥이 많아요 구 운새우는 특허 받은 거래요 모든 초밥이 1790 원 동일한 가격인 것도 넘 메리트 있어요. 양념이 넘 맛있어 서 굳이 간장 안 찍어 먹었어요. 미니우동이랑 미니메밀소바는 3000원인데 미니 양이 아니에 요 양 많아서 놀랐어요. 초밥 뿐 아니라 튀김종류도 맛있고 마끼도 굿 이에 요 회전 초밥을 이렇게 배 부르게 먹고 오기 오랫만이에 요 추천추천 합니다.
